date_filed,decision_date,filing_year,filing_month,filing_month_name,disposal_year,case_type,case_type_label,court_number,court_name,disposal_days,disposal_years,speed_tier,speed_tier_order,outcome_bucket,nature_of_disposal_binary,case_status
2015-04-08,2020-01-19,2015,4,Apr,2020,MFA,Motor Accident Appeal (MFA),1318,Principal Bench at Bengaluru,1747,4.8,Very Slow (3+ years),4,Partly Allowed,Contested,Disposed
2015-04-08,2018-02-09,2015,4,Apr,2018,MFA,Motor Accident Appeal (MFA),200,Principal Bench at Bengaluru,1038,2.8,Slow (2–3 years),3,Data Not Available,,Disposed
2015-04-08,2017-02-10,2015,4,Apr,2017,MFA,Motor Accident Appeal (MFA),200,Principal Bench at Bengaluru,674,1.8,Medium (1–2 years),2,Data Not Available,,Disposed
2015-04-08,2017-08-16,2015,4,Apr,2017,MFA,Motor Accident Appeal (MFA),200,Principal Bench at Bengaluru,861,2.4,Slow (2–3 years),3,Data Not Available,,Disposed
2015-04-08,2015-04-12,2015,4,Apr,2015,MFA,Motor Accident Appeal (MFA),331,Principal Bench at Bengaluru,4,0.0,Fast (under 1 year),1,Data Not Available,,Disposed
2015-04-08,2016-08-19,2015,4,Apr,2016,MFA,Motor Accident Appeal (MFA),596,Principal Bench at Bengaluru,499,1.4,Medium (1–2 years),2,Data Not Available,,Disposed
2015-04-08,2019-04-22,2015,4,Apr,2019,MFA,Motor Accident Appeal (MFA),1317,Principal Bench at Bengaluru,1475,4.0,Very Slow (3+ years),4,Data Not Available,,Disposed
2015-04-08,2020-02-04,2015,4,Apr,2020,MFA,Motor Accident Appeal (MFA),1318,Principal Bench at Bengaluru,1763,4.8,Very Slow (3+ years),4,Disposed (manner unspecified),Contested,Disposed
2015-04-08,2017-01-15,2015,4,Apr,2017,MFA,Motor Accident Appeal (MFA),200,Principal Bench at Bengaluru,648,1.8,Medium (1–2 years),2,Data Not Available,,Disposed
2015-04-08,2019-01-27,2015,4,Apr,2019,MFA,Motor Accident Appeal (MFA),1176,Principal Bench at Bengaluru,1390,3.8,Very Slow (3+ years),4,Data Not Available,,Disposed
2015-04-08,2020-08-17,2015,4,Apr,2020,MFA,Motor Accident Appeal (MFA),1593,Principal Bench at Bengaluru,1958,5.4,Very Slow (3+ years),4,Partly Allowed,Contested,Disposed
2015-04-08,2017-12-08,2015,4,Apr,2017,MFA,Motor Accident Appeal (MFA),200,Principal Bench at Bengaluru,975,2.7,Slow (2–3 years),3,Data Not Available,,Disposed
2015-04-08,2016-07-08,2015,4,Apr,2016,MFA,Motor Accident Appeal (MFA),200,Principal Bench at Bengaluru,457,1.3,Medium (1–2 years),2,Data Not Available,,Disposed
2015-04-08,2018-09-07,2015,4,Apr,2018,MFA,Motor Accident Appeal (MFA),200,Principal Bench at Bengaluru,1248,3.4,Very Slow (3+ years),4,Data Not Available,,Disposed
2015-04-08,2017-03-08,2015,4,Apr,2017,MFA,Motor Accident Appeal (MFA),200,Principal Bench at Bengaluru,700,1.9,Medium (1–2 years),2,Data Not Available,,Disposed
2015-04-08,2017-04-17,2015,4,Apr,2017,MFA,Motor Accident Appeal (MFA),200,Principal Bench at Bengaluru,740,2.0,Slow (2–3 years),3,Data Not Available,,Disposed
2015-04-08,2017-03-26,2015,4,Apr,2017,MFA,Motor Accident Appeal (MFA),200,Principal Bench at Bengaluru,718,2.0,Medium (1–2 years),2,Data Not Available,,Disposed
2015-04-08,2020-01-07,2015,4,Apr,2020,MFA,Motor Accident Appeal (MFA),1318,Principal Bench at Bengaluru,1735,4.8,Very Slow (3+ years),4,Partly Allowed,Contested,Disposed
2015-04-08,2017-12-08,2015,4,Apr,2017,MFA,Motor Accident Appeal (MFA),200,Principal Bench at Bengaluru,975,2.7,Slow (2–3 years),3,Data Not Available,,Disposed
2015-04-08,2016-02-18,2015,4,Apr,2016,MFA,Motor Accident Appeal (MFA),1013,Principal Bench at Bengaluru,316,0.9,Fast (under 1 year),1,Data Not Available,,Disposed
2015-04-08,2019-08-28,2015,4,Apr,2019,MFA,Motor Accident Appeal (MFA),1287,Principal Bench at Bengaluru,1603,4.4,Very Slow (3+ years),4,Data Not Available,,Disposed
2015-04-08,2017-07-07,2015,4,Apr,2017,MFA,Motor Accident Appeal (MFA),200,Principal Bench at Bengaluru,821,2.2,Slow (2–3 years),3,Data Not Available,,Disposed
2015-04-08,2016-04-03,2015,4,Apr,2016,MFA,Motor Accident Appeal (MFA),1013,Principal Bench at Bengaluru,361,1.0,Fast (under 1 year),1,Data Not Available,,Disposed
2015-04-08,2019-06-30,2015,4,Apr,2019,MFA,Motor Accident Appeal (MFA),1373,Principal Bench at Bengaluru,1544,4.2,Very Slow (3+ years),4,Data Not Available,,Disposed
2015-04-08,2019-01-09,2015,4,Apr,2019,MFA,Motor Accident Appeal (MFA),1198,Principal Bench at Bengaluru,1372,3.8,Very Slow (3+ years),4,Data Not Available,,Disposed
2015-04-08,2019-10-16,2015,4,Apr,2019,MFA,Motor Accident Appeal (MFA),1463,Principal Bench at Bengaluru,1652,4.5,Very Slow (3+ years),4,Dismissed / Rejected,Contested,Disposed
2015-04-08,2019-03-17,2015,4,Apr,2019,MFA,Motor Accident Appeal (MFA),1352,Principal Bench at Bengaluru,1439,3.9,Very Slow (3+ years),4,Data Not Available,,Disposed
2015-04-08,2015-07-19,2015,4,Apr,2015,MFA,Motor Accident Appeal (MFA),392,Principal Bench at Bengaluru,102,0.3,Fast (under 1 year),1,Data Not Available,,Disposed
2015-04-08,2016-05-29,2015,4,Apr,2016,MFA,Motor Accident Appeal (MFA),330,Principal Bench at Bengaluru,417,1.1,Medium (1–2 years),2,Data Not Available,,Disposed
2015-04-08,2016-08-10,2015,4,Apr,2016,MFA,Motor Accident Appeal (MFA),1049,Principal Bench at Bengaluru,490,1.3,Medium (1–2 years),2,Data Not Available,,Disposed
2015-04-07,2018-10-10,2015,4,Apr,2018,MFA,Motor Accident Appeal (MFA),1287,Principal Bench at Bengaluru,1282,3.5,Very Slow (3+ years),4,Data Not Available,,Disposed
2015-04-07,2017-01-16,2015,4,Apr,2017,MFA,Motor Accident Appeal (MFA),200,Principal Bench at Bengaluru,650,1.8,Medium (1–2 years),2,Data Not Available,,Disposed
2015-04-07,2016-06-10,2015,4,Apr,2016,MFA,Motor Accident Appeal (MFA),200,Principal Bench at Bengaluru,430,1.2,Medium (1–2 years),2,Data Not Available,,Disposed
2015-04-07,2015-09-28,2015,4,Apr,2015,MFA,Motor Accident Appeal (MFA),495,Principal Bench at Bengaluru,174,0.5,Fast (under 1 year),1,Data Not Available,,Disposed
2015-04-07,2017-02-10,2015,4,Apr,2017,MFA,Motor Accident Appeal (MFA),200,Principal Bench at Bengaluru,675,1.8,Medium (1–2 years),2,Data Not Available,,Disposed
2015-04-07,2017-02-10,2015,4,Apr,2017,MFA,Motor Accident Appeal (MFA),200,Principal Bench at Bengaluru,675,1.8,Medium (1–2 years),2,Data Not Available,,Disposed
2015-04-07,2016-11-11,2015,4,Apr,2016,MFA,Motor Accident Appeal (MFA),200,Principal Bench at Bengaluru,584,1.6,Medium (1–2 years),2,Data Not Available,,Disposed
2015-04-07,2015-05-31,2015,4,Apr,2015,MFA,Motor Accident Appeal (MFA),166,Principal Bench at Bengaluru,54,0.1,Fast (under 1 year),1,Data Not Available,,Disposed
2015-04-07,2015-05-31,2015,4,Apr,2015,MFA,Motor Accident Appeal (MFA),166,Principal Bench at Bengaluru,54,0.1,Fast (under 1 year),1,Data Not Available,,Disposed
2015-04-07,2019-09-13,2015,4,Apr,2019,MFA,Motor Accident Appeal (MFA),200,Principal Bench at Bengaluru,1620,4.4,Very Slow (3+ years),4,Data Not Available,,Disposed
2015-04-07,2017-02-10,2015,4,Apr,2017,MFA,Motor Accident Appeal (MFA),200,Principal Bench at Bengaluru,675,1.8,Medium (1–2 years),2,Data Not Available,,Disposed
2015-04-07,2017-07-07,2015,4,Apr,2017,MFA,Motor Accident Appeal (MFA),200,Principal Bench at Bengaluru,822,2.3,Slow (2–3 years),3,Data Not Available,,Disposed
2015-04-07,2016-01-13,2015,4,Apr,2016,MFA,Motor Accident Appeal (MFA),598,Principal Bench at Bengaluru,281,0.8,Fast (under 1 year),1,Data Not Available,,Disposed
2015-04-07,2019-09-10,2015,4,Apr,2019,MFA,Motor Accident Appeal (MFA),1287,Principal Bench at Bengaluru,1617,4.4,Very Slow (3+ years),4,Data Not Available,,Disposed
2015-04-07,2016-11-11,2015,4,Apr,2016,MFA,Motor Accident Appeal (MFA),200,Principal Bench at Bengaluru,584,1.6,Medium (1–2 years),2,Data Not Available,,Disposed
2015-04-07,2019-11-07,2015,4,Apr,2019,MFA,Motor Accident Appeal (MFA),1287,Principal Bench at Bengaluru,1675,4.6,Very Slow (3+ years),4,Partly Allowed,Contested,Disposed
2015-04-07,2019-11-07,2015,4,Apr,2019,MFA,Motor Accident Appeal (MFA),1287,Principal Bench at Bengaluru,1675,4.6,Very Slow (3+ years),4,Partly Allowed,Contested,Disposed
2015-04-07,2018-09-14,2015,4,Apr,2018,MFA,Motor Accident Appeal (MFA),1283,Principal Bench at Bengaluru,1256,3.4,Very Slow (3+ years),4,Data Not Available,,Disposed
2015-04-07,2016-03-13,2015,4,Apr,2016,MFA,Motor Accident Appeal (MFA),200,Principal Bench at Bengaluru,341,0.9,Fast (under 1 year),1,Data Not Available,,Disposed
2015-04-07,2017-10-24,2015,4,Apr,2017,MFA,Motor Accident Appeal (MFA),1243,Principal Bench at Bengaluru,931,2.5,Slow (2–3 years),3,Data Not Available,,Disposed
2015-04-07,2020-02-16,2015,4,Apr,2020,MFA,Motor Accident Appeal (MFA),1506,Principal Bench at Bengaluru,1776,4.9,Very Slow (3+ years),4,Disposed (manner unspecified),Contested,Disposed
2015-04-07,2017-04-07,2015,4,Apr,2017,MFA,Motor Accident Appeal (MFA),200,Principal Bench at Bengaluru,731,2.0,Slow (2–3 years),3,Data Not Available,,Disposed
2015-04-07,2016-12-09,2015,4,Apr,2016,MFA,Motor Accident Appeal (MFA),200,Principal Bench at Bengaluru,612,1.7,Medium (1–2 years),2,Data Not Available,,Disposed
2015-04-07,2016-11-28,2015,4,Apr,2016,MFA,Motor Accident Appeal (MFA),200,Principal Bench at Bengaluru,601,1.6,Medium (1–2 years),2,Data Not Available,,Disposed
2015-04-07,2017-12-08,2015,4,Apr,2017,MFA,Motor Accident Appeal (MFA),200,Principal Bench at Bengaluru,976,2.7,Slow (2–3 years),3,Data Not Available,,Disposed
2015-04-07,2017-02-22,2015,4,Apr,2017,MFA,Motor Accident Appeal (MFA),200,Principal Bench at Bengaluru,687,1.9,Medium (1–2 years),2,Data Not Available,,Disposed
